id,topic,geo_level,geo,year,number
91233,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Pelham - Throgs Neck,2008,70.1
91234,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Crotona -Tremont,2008,67.2
91235,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),High Bridge - Morrisania,2008,67.2
91236,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Hunts Point - Mott Haven,2008,67.2
91237,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Greenpoint,2008,69.1
91238,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Downtown - Heights - Slope,2008,79.8
91239,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Bedford Stuyvesant - Crown Heights,2008,76.4
91240,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),East New York,2008,66.4
91241,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Sunset Park,2008,65.1
91242,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Borough Park,2008,66.9
91243,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),East Flatbush - Flatbush,2008,71.6
91244,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Canarsie - Flatlands,2008,74.2
91245,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Bensonhurst - Bay Ridge,2008,67.9
91246,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Coney Island - Sheepshead Bay,2008,66.6
91247,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Williamsburg - Bushwick,2008,65.4
91248,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Washington Heights,2008,70.8
91249,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Central Harlem - Morningside Heights,2008,76.9
91250,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),East Harlem,2008,70.7
91251,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Upper West Side,2008,83.6
91252,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Upper East Side,2008,89.6
91254,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Chelsea - Clinton,2008,86.9
91253,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Gramercy Park - Murray Hill,2008,89.6
91255,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Greenwich Village - SoHo,2008,86.9
91256,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Union Square - Lower East Side,2008,74.2
91257,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Lower Manhattan,2008,74.2
91258,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Long Island City - Astoria,2008,72.9
91259,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),West Queens,2008,73.9
91260,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Flushing - Clearview,2008,71
91261,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Bayside - Little Neck,2008,78
91263,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Ridgewood - Forest Hills,2008,64.8
91262,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Fresh Meadows,2008,78
91264,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Southwest Queens,2008,64.7
91265,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Jamaica,2008,77.9
91266,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Southeast Queens,2008,69.9
91267,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Rockaways,2008,66.1
91268,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Port Richmond,2008,69
91269,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Stapleton - St. George,2008,69
91270,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Willowbrook,2008,72.2
91271,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),South Beach - Tottenville,2008,72.2
91272,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Kingsbridge - Riverdale,2009,68.7
91273,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Northeast Bronx,2009,78.3
91274,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Fordham - Bronx Pk,2009,64.5
91275,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Pelham - Throgs Neck,2009,75.9
91276,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Crotona -Tremont,2009,65.5
91277,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),High Bridge - Morrisania,2009,65.5
91278,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Hunts Point - Mott Haven,2009,65.5
91279,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Greenpoint,2009,65.6
91280,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Downtown - Heights - Slope,2009,74.9
91281,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Bedford Stuyvesant - Crown Heights,2009,70.2
91282,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),East New York,2009,58.1
91283,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Sunset Park,2009,67.7
91284,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Borough Park,2009,66.6
91285,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),East Flatbush - Flatbush,2009,71.4
91286,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Canarsie - Flatlands,2009,74.6
91287,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Bensonhurst - Bay Ridge,2009,75.2
91288,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Coney Island - Sheepshead Bay,2009,64.5
91289,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Williamsburg - Bushwick,2009,67.2
91290,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Washington Heights,2009,65.5
91291,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Central Harlem - Morningside Heights,2009,80.1
91292,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),East Harlem,2009,73.5
91293,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Upper West Side,2009,87.6
91294,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Upper East Side,2009,86.9
91296,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Chelsea - Clinton,2009,88.2
91295,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Gramercy Park - Murray Hill,2009,86.9
91297,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Greenwich Village - SoHo,2009,88.2
91298,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Union Square - Lower East Side,2009,79.2
91299,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Lower Manhattan,2009,79.2
91300,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Long Island City - Astoria,2009,77.7
91301,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),West Queens,2009,69.9
91302,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Flushing - Clearview,2009,69.6
91303,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Bayside - Little Neck,2009,70.7
91305,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Ridgewood - Forest Hills,2009,71
91304,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Fresh Meadows,2009,70.7
91306,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Southwest Queens,2009,72.6
91307,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Jamaica,2009,79.6
91308,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Southeast Queens,2009,83
91309,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Rockaways,2009,66.2
91310,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Port Richmond,2009,67.8
91311,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Stapleton - St. George,2009,67.8
91312,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Willowbrook,2009,71.3
91313,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),South Beach - Tottenville,2009,71.3
91314,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Kingsbridge - Riverdale,2010,70.3
91315,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Northeast Bronx,2010,71.3
91316,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Fordham - Bronx Pk,2010,72.9
91317,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Pelham - Throgs Neck,2010,76.5
91318,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Crotona -Tremont,2010,69.9
91319,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),High Bridge - Morrisania,2010,69.9
91320,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Hunts Point - Mott Haven,2010,69.9
91321,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Greenpoint,2010,67.8
91322,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Downtown - Heights - Slope,2010,71.9
91323,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Bedford Stuyvesant - Crown Heights,2010,70.8
91324,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),East New York,2010,71.9
91325,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Sunset Park,2010,71.1
91326,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Borough Park,2010,68.5
91327,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),East Flatbush - Flatbush,2010,71.9
91328,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Canarsie - Flatlands,2010,78.6
91329,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Bensonhurst - Bay Ridge,2010,70.8
91330,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Coney Island - Sheepshead Bay,2010,71.3
91331,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Williamsburg - Bushwick,2010,64.2
91332,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Washington Heights,2010,71.7
91333,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Central Harlem - Morningside Heights,2010,66.8
91334,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),East Harlem,2010,58.4
91335,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Upper West Side,2010,80.5
91336,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Upper East Side,2010,86.7
91338,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Chelsea - Clinton,2010,83.3
91337,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Gramercy Park - Murray Hill,2010,86.7
91339,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Greenwich Village - SoHo,2010,83.3
91340,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Union Square - Lower East Side,2010,82.8
91341,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Lower Manhattan,2010,82.8
91342,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Long Island City - Astoria,2010,72
91343,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),West Queens,2010,66.8
91344,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Flushing - Clearview,2010,70.9
91345,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Bayside - Little Neck,2010,76.5
91347,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Ridgewood - Forest Hills,2010,68.8
91346,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Fresh Meadows,2010,76.5
91348,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Southwest Queens,2010,72.6
91349,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Jamaica,2010,77.9
91350,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Southeast Queens,2010,68.5
91351,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Rockaways,2010,75.2
91352,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Port Richmond,2010,76.9
91353,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Stapleton - St. George,2010,76.9
91354,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Willowbrook,2010,74.5
91355,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),South Beach - Tottenville,2010,74.5
120802,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Kingsbridge - Riverdale,2011,77
120803,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Northeast Bronx,2011,76.8
120804,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Fordham - Bronx Pk,2011,76.1
120805,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Pelham - Throgs Neck,2011,73
120806,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Crotona -Tremont,2011,76.1
120807,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),High Bridge - Morrisania,2011,76.1
120808,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Hunts Point - Mott Haven,2011,76.1
120809,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Greenpoint,2011,76.5
120810,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Downtown - Heights - Slope,2011,85.9
120811,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Bedford Stuyvesant - Crown Heights,2011,80.5
120812,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),East New York,2011,80.9
120813,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Sunset Park,2011,70.5
120814,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Borough Park,2011,75.6
120815,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),East Flatbush - Flatbush,2011,85.5
120816,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Canarsie - Flatlands,2011,83.9
120817,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Bensonhurst - Bay Ridge,2011,77.5
120818,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Coney Island - Sheepshead Bay,2011,76.3
120819,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Williamsburg - Bushwick,2011,72.4
120820,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Washington Heights,2011,85.4
120821,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Central Harlem - Morningside Heights,2011,82.2
120822,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),East Harlem,2011,71.4
120823,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Upper West Side,2011,86.1
120824,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Upper East Side,2011,89.9
120826,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Chelsea - Clinton,2011,88.4
120825,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Gramercy Park - Murray Hill,2011,89.9
120827,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Greenwich Village - SoHo,2011,88.4
120828,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Union Square - Lower East Side,2011,90.8
120829,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Lower Manhattan,2011,90.8
120830,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Long Island City - Astoria,2011,78.8
120831,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),West Queens,2011,72.7
120832,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Flushing - Clearview,2011,86.6
120833,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Bayside - Little Neck,2011,73.2
120835,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Ridgewood - Forest Hills,2011,76.2
120834,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Fresh Meadows,2011,73.2
120836,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Southwest Queens,2011,73.3
120837,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Jamaica,2011,78.2
120838,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Southeast Queens,2011,78.1
120839,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Rockaways,2011,78.4
120840,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Port Richmond,2011,76.3
120841,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Stapleton - St. George,2011,76.3
120842,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Willowbrook,2011,76.4
120843,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),South Beach - Tottenville,2011,76.4
126753,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Kingsbridge - Riverdale,2012,77.6
126754,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Northeast Bronx,2012,79.8
126755,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Fordham - Bronx Pk,2012,83.1
126756,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Pelham - Throgs Neck,2012,74
126757,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Crotona -Tremont,2012,72.8
126758,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),High Bridge - Morrisania,2012,72.8
126759,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Hunts Point - Mott Haven,2012,72.8
126760,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Greenpoint,2012,70.4
126761,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Downtown - Heights - Slope,2012,85.6
126762,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Bedford Stuyvesant - Crown Heights,2012,79.8
126763,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),East New York,2012,74.4
126764,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Sunset Park,2012,71.8
126765,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Borough Park,2012,81.7
126766,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),East Flatbush - Flatbush,2012,75.6
126767,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Canarsie - Flatlands,2012,79.2
126768,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Bensonhurst - Bay Ridge,2012,67.6
126769,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Coney Island - Sheepshead Bay,2012,69.8
126770,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Williamsburg - Bushwick,2012,74.5
126771,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Washington Heights,2012,79.1
126772,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Central Harlem - Morningside Heights,2012,78.1
126773,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),East Harlem,2012,78.1
126774,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Upper West Side,2012,86.8
126775,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Upper East Side,2012,86.3
126777,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Chelsea - Clinton,2012,85.8
126776,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Gramercy Park - Murray Hill,2012,86.3
126778,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Greenwich Village - SoHo,2012,85.8
126779,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Union Square - Lower East Side,2012,84.8
126780,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Lower Manhattan,2012,84.8
126781,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Long Island City - Astoria,2012,82.3
126782,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),West Queens,2012,75.4
126783,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Flushing - Clearview,2012,70.2
126784,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Bayside - Little Neck,2012,78.2
126786,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Ridgewood - Forest Hills,2012,72.7
126785,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Fresh Meadows,2012,78.2
126787,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Southwest Queens,2012,78.1
126788,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Jamaica,2012,79.3
126789,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Southeast Queens,2012,78.2
126790,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Rockaways,2012,78.9
126791,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Port Richmond,2012,83.2
126792,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Stapleton - St. George,2012,83.2
126793,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Willowbrook,2012,77.2
126794,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),South Beach - Tottenville,2012,77.2
190267,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Kingsbridge - Riverdale,2013,80.8
190268,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Northeast Bronx,2013,76.9
190269,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Fordham - Bronx Pk,2013,72.2
190270,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Pelham - Throgs Neck,2013,68
190271,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Crotona -Tremont,2013,66.8
190272,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),High Bridge - Morrisania,2013,66.8
190273,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Hunts Point - Mott Haven,2013,66.8
190274,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Greenpoint,2013,77.2
190275,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Downtown - Heights - Slope,2013,82.1
190276,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Bedford Stuyvesant - Crown Heights,2013,71.9
190277,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),East New York,2013,66
190278,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Sunset Park,2013,63.2
190279,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Borough Park,2013,62.1
190280,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),East Flatbush - Flatbush,2013,81.1
190281,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Canarsie - Flatlands,2013,60.8
190282,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Bensonhurst - Bay Ridge,2013,72.3
190283,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Coney Island - Sheepshead Bay,2013,64.8
190284,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Williamsburg - Bushwick,2013,75.4
190285,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Washington Heights,2013,68
190286,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Central Harlem - Morningside Heights,2013,76.7
190287,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),East Harlem,2013,77.4
190288,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Upper West Side,2013,88.2
190289,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Upper East Side,2013,85
190290,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Chelsea - Clinton,2013,87.1
190291,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Gramercy Park - Murray Hill,2013,85
190292,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Greenwich Village - SoHo,2013,87.1
190293,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Union Square - Lower East Side,2013,81.7
190294,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Lower Manhattan,2013,81.7
190295,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Long Island City - Astoria,2013,80.5
190296,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),West Queens,2013,74.1
190297,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Flushing - Clearview,2013,67.7
190298,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Bayside - Little Neck,2013,75.4
190299,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Ridgewood - Forest Hills,2013,76.4
190300,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Fresh Meadows,2013,75.4
190301,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Southwest Queens,2013,75.1
190302,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Jamaica,2013,75.2
190303,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Southeast Queens,2013,79
190304,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Rockaways,2013,77.1
190305,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Port Richmond,2013,76.4
190306,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Stapleton - St. George,2013,76.4
190307,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Willowbrook,2013,79.3
190308,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),South Beach - Tottenville,2013,79.3
93836,Adults Reporting Heavy Drinking,Borough,Bronx,2008,3.3
93837,Adults Reporting Heavy Drinking,Borough,Brooklyn,2008,4.1
93838,Adults Reporting Heavy Drinking,Borough,Manhattan,2008,8.2
93839,Adults Reporting Heavy Drinking,Borough,Queens,2008,2.4
93840,Adults Reporting Heavy Drinking,Borough,Staten Island,2008,3
93841,Adults Reporting Heavy Drinking,Borough,Bronx,2009,3.1
93842,Adults Reporting Heavy Drinking,Borough,Brooklyn,2009,3.6
93843,Adults Reporting Heavy Drinking,Borough,Manhattan,2009,7.9
93844,Adults Reporting Heavy Drinking,Borough,Queens,2009,4.6
93845,Adults Reporting Heavy Drinking,Borough,Staten Island,2009,5.6
93846,Adults Reporting Heavy Drinking,Borough,Bronx,2010,5.3
93847,Adults Reporting Heavy Drinking,Borough,Brooklyn,2010,4.1
93848,Adults Reporting Heavy Drinking,Borough,Manhattan,2010,11.4
